ID,ADMINIST,CODIGO_PEAJE,DEPARTAMENTO,NOMBRE_PEAJE,VEH_LIGEROS_TAR_DIF,VEH_LIGEROS_AUTOMOVILES,VEH_PESADOS_TAR_DIF,VEH_PESADOS__2E,VEH_PESADOS_3E,VEH_PESADOS_4E,VEH_PESADOS_5E,VEH_PESADOS_6E,VEH_PESADOS_7E,VEH_LIGEROS_TOTAL,VEH_LIGEROS_IMD,VEH_PESADOS_TOTAL,VEH_PESADOS_IMD,VEH_TOTAL,VEH_IMD,ANIO,MES,PERIODO
6847,Concesionado,20PE1NJCLS1,Piura,Chulucanas,3685,54421,3717,8103,3156,707,571,6304,627,58106,1936.9,23185,772.8,81291,2709.7,2021,6,202106
6848,Concesionado,13PE08CDS1,La Libertad,Ciudad de Dios,7358,26346,12,4508,4774,684,590,15210,148,33704,1123.5,25926,864.2,59630,1987.7,2021,6,202106
6849,Concesionado,15PE22CCA1,Lima,Corcona-Concesion,4966,120642,3209,21145,26815,7464,3318,41692,530,125608,4186.9,104173,3472.4,229781,7659.4,2021,6,202106
6850,Concesionado,20PE1NCBA1,Piura,Cruce Bayovar,0,25920,0,6576,16402,5068,3708,31448,312,25920,864,63514,2117.1,89434,2981.1,2021,6,202106
6851,Concesionado,14PE04BOLS1,Lambayeque,Desvio Olmos,406,23372,0,4611,6671,2580,709,7367,43,23778,792.6,21981,732.7,45759,1525.3,2021,6,202106
6852,Concesionado,04PE1SEFS1,Arequipa,El Fiscal,0,19351,0,3450,2178,483,3329,7298,289,19351,645,17027,567.6,36378,1212.6,2021,6,202106
6853,Concesionado,15PE1NEPS1,Lima,El Paraiso,0,188243,0,34348,36691,9510,12755,66032,705,188243,6274.8,160041,5334.7,348284,11609.5,2021,6,202106
6854,Concesionado,15PE1NFZA1,Lima,Fortaleza,0,72652,0,14681,25320,7236,8498,48036,406,72652,2421.7,104177,3472.6,176829,5894.3,2021,6,202106
6855,Concesionado,02PE1NHUY1,ancash,Huarmey,0,64753,0,12614,24505,7029,8315,46757,396,64753,2158.4,99616,3320.5,164369,5479,2021,6,202106
6856,Concesionado,15PE20CHYA,Lima,Huataya,0,18743,0,1668,208,29,15,14,3,18743,624.8,1937,64.6,20680,689.3,2021,6,202106
6857,Concesionado,11PE1SICA1,Ica,Ica,0,169514,0,27840,17734,4850,10686,45468,694,169514,5650.5,107272,3575.7,276786,9226.2,2021,6,202106
6858,Concesionado,18PE36ILO1,Moquegua,Ilo,0,28245,0,3431,712,146,3183,3266,117,28245,941.5,10855,361.8,39100,1303.3,2021,6,202106
6859,Concesionado,11PE1SJAY1,Ica,Jahuay Chincha,0,197622,0,33626,26406,6546,13422,65004,964,197622,6587.4,145968,4865.6,343590,11453,2021,6,202106
6860,Concesionado,20PE02ALLA1,Piura,Loma Larga Baja,0,11912,0,2783,1213,25,1,224,1,11912,397.1,4247,141.6,16159,538.6,2021,6,202106
6861,Concesionado,21PE34BMNI1,Puno,Macusani,6926,14485,1386,1867,1679,315,355,2800,53,21411,713.7,8455,281.8,29866,995.5,2021,6,202106
6862,Concesionado,11PE30MNA1,Ica,Marcona,0,22956,0,4787,2105,206,171,3532,14,22956,765.2,10815,360.5,33771,1125.7,2021,6,202106
6863,Concesionado,04PE34MRI1,Arequipa,Matarani Concesion,0,26064,0,2894,896,370,1377,22982,79,26064,868.8,28598,953.3,54662,1822.1,2021,6,202106
6864,Concesionado,13PE10AMEO1,La Libertad,Menocucho (Quirihuac),8436,84242,210,19130,13706,1992,150,1986,58,92678,3089.3,37232,1241.1,129910,4330.3,2021,6,202106
6865,Concesionado,18PE1SMTV1,Moquegua,Montalvo,0,23447,0,3558,3837,487,3353,7303,285,23447,781.6,18823,627.4,42270,1409,2021,6,202106
6866,Concesionado,14PE1NMRE1,Lambayeque,Morrope,0,43082,0,12104,20974,4144,3826,21722,312,43082,1436.1,63082,2102.7,106164,3538.8,2021,6,202106
6867,Concesionado,22PE5NMYB1,San Martin,Moyobamba,0,4904,0,1220,1870,453,275,3556,19,4904,163.5,7393,246.4,12297,409.9,2021,6,202106
6868,Concesionado,13PE1NPGA1,La Libertad,Pacanguilla,0,95013,0,17827,20556,5977,6014,32617,468,95013,3167.1,83459,2782,178472,5949.1,2021,6,202106
6869,Concesionado,20PE02PAI1,Piura,Paita,0,78905,7571,10191,3551,1434,1891,11416,25,78905,2630.2,36079,1202.6,114984,3832.8,2021,6,202106
6870,Concesionado,18PE36APCL1,Moquegua,Pampa Cuellar,0,15603,0,2818,1551,777,5807,3615,46,15603,520.1,14614,487.1,30217,1007.2,2021,6,202106
6871,Concesionado,05PE30APGR1,Ayacucho,Pampa Galera,0,11813,0,2755,4816,912,992,7871,114,11813,393.8,17460,582,29273,975.8,2021,6,202106
6872,Concesionado,03PE30APPR1,Apurimac,Pampamarca (Chalhuanca),0,6665,0,1902,3655,764,965,6697,98,6665,222.2,14081,469.4,20746,691.5,2021,6,202106
6873,Concesionado,04PE34APTI1,Arequipa,Patahuasi,0,56707,0,12372,5728,1925,2229,33413,443,56707,1890.2,56110,1870.3,112817,3760.6,2021,6,202106
6874,Concesionado,01PE08CPRS1,Amazonas,Pedro Ruiz,0,13162,0,1906,1905,565,197,2371,19,13162,438.7,6963,232.1,20125,670.8,2021,6,202106
6875,Concesionado,03PE30APRH1,Apurimac,Pichirhua (Casinchihua),0,28930,0,3812,3685,759,949,5643,91,28930,964.3,14939,498,43869,1462.3,2021,6,202106
6876,Concesionado,20PE1NPSA1,Piura,Piura Sullana,0,164616,3797,24083,19933,4981,2260,19540,292,164616,5487.2,74886,2496.2,239502,7983.4,2021,6,202106
6877,Concesionado,17PE30CPNN1,Madre de Dios,Planchon,0,23595,0,2204,1813,1004,412,2348,19,23595,786.5,7800,260,31395,1046.5,2021,6,202106
6878,Concesionado,06PE3NPPU1,Cajamarca,Pomahuaca (Pucara),0,20863,0,3807,6632,2597,706,7317,37,20863,695.4,21096,703.2,41959,1398.6,2021,6,202106
6879,Concesionado,22PE5NBPGO1,San Martin,Pongo,0,26995,0,2469,2055,602,243,2781,14,26995,899.8,8164,272.1,35159,1172,2021,6,202106
6880,Concesionado,08PE30CQCM1,Cusco,Quincemil,0,19677,0,2465,2075,1008,687,1571,92,19677,655.9,7898,263.3,27575,919.2,2021,6,202106
